source,concept,description
TQuAD Dataset,Prof. Dr. Ali Murat Daryal hangi yıl emekli olmuştur?,1998
TQuAD Dataset,Ali Murat Danyal Arap-Fars Filolojisi Bölümünün yanı sıra hangi bölümü de bitirmiştir?,Psikoloji
TQuAD Dataset,Ali Murat Daryal hangi liseden mezun olmuştur?,Taksim Erkek Lisesi
TQuAD Dataset,"Ali Murat Daryal hangi tarihte vefat etti?,",15 mart 2017
TQuAD Dataset,Muzaffer Ersoy'un uluslararası tıp topluluğunda büyük yankı yaratan makalesinin konusu nedir ?,Anti-fetal serum üretimi
TQuAD Dataset,'Blood' dergisinin kurucusu ve başyazarı kimdir ?,William Dameshek
TQuAD Dataset,Muzaffer Ersoy'un 1952 yılında ABD'ye gitmesinin sebebi nedir ?,hematolojide uzmanlık
TQuAD Dataset,Muzaffer Ersoy uzman statüsünü hangi yılda kazanmıştır ?, 1947 
TQuAD Dataset,Muzaffer Aksoy hangi yılda üniversiteden mezun olmuştur ?, 1940 yılında
TQuAD Dataset,Muzaffer Aksoy hangi lisede eğitim görmüştür ?, İstanbul Erkek Lisesi
TQuAD Dataset,Muzaffer Ersoy bulduğu yeni hemoglobin türüne ne ad vermiştir ?,Hemoglobin İstanbul
TQuAD Dataset,Muzaffer Ersoy emekli olduktan sonra hangi hastanelerde görev yapmaya devam etmiştir ?,Esnaf Hastanesi ve İstanbul Tıp Fakültesi
TQuAD Dataset,Muzaffer Ersoy ne zaman emekli olmuştur ?,1985 yılında
TQuAD Dataset,Muzaffer Ersoy'un uluslararası alanda ne kadar makalesi vardır ?,150'den fazla
TQuAD Dataset,Muzaffer Ersoy'un kendi adına yazılan kitabın ismi nedir ?,Bilime Adanmış Bir Ömür: Muzaffer Aksoy
TQuAD Dataset,Muzaffer Ersoy adına oluşturulan ödülün adı nedir ?,Meslek Hastalıkları ve İşçi Sağlığı Ödülü
TQuAD Dataset,Tayfun Akgüner hangi yıllar arasında İstanbul Üniversitesi rektör yardımcılığı görevini yürütmüştür?,1990-1992
TQuAD Dataset,Tayfun Akgüner hangi tarihte profesör olmuştur?,1988'de
TQuAD Dataset,Tayfun Akgüner hangi fakültede yardımcı doçentlik yapmıştır?,Siyasal Bilgiler Fakültesi'nde
TQuAD Dataset,Tayfun Akgüner doçentlik ünvanını ne zaman almıştır?,1984'te 
TQuAD Dataset,Tayfun Akgüner yardımcı doçentlik ünvanını ne zaman almıştır?,1982'de 
TQuAD Dataset,İTÜ Güneş Arabası Ekibini kimler oluşturmaktadır?,İTÜ mühendislik bölümlerinin lisans öğrencileri
TQuAD Dataset,ARIBA hangi sözcüklerden türetilmiştir?,"""Arı"" ile ""Araba"""
TQuAD Dataset,Yeşilköy Tayyare Mektebi müdürlüğüne kim getirilmiştir?,hava yüzbaşısı Marki De Gois De Mezeyrac
TQuAD Dataset,Askeri Havacılık Teşkilatının geliştirilmesi çalışmaları ne zaman başlamıştır?,Enver Paşa'nın Harbiye Nazırlığı sırasında
TQuAD Dataset,Bu okulun ilk öğretmen plotu kimdir?,Fransız Marki De Gois De Mezeyrac
TQuAD Dataset,Tayyare Mektebi ne zaman kurulmuştur?,Balkan Savaşlarının ardından 1912 yılının başında
TQuAD Dataset,Tayyare Mektebi neden kurulmuştur?,Osmanlı'nın askeri havacılığının gelişimi için
TQuAD Dataset,Tayyare Mektebi nerede kurulmuştur?, Yeşilköy'de
TQuAD Dataset,Tayyare Mektebi nedir?,uçuş okuludur. 
TQuAD Dataset,Tayyare Mektebi bir yıl boyunca kaç pilot yetiştirmekteydi?,45 ile 60 pilot
TQuAD Dataset,Tayyare Mektebinin eğitim süresi kaç aydır?, 3 ay
TQuAD Dataset,Tayyare Mektebinin bölümleri nelerdir?,"müdüriyet, zabit, makinist ve nöbetçi ofisleri"
TQuAD Dataset,Vasıtai Tayyare kitabının özelliği nedir?,ilk Türkçe teknik uçuş kitabı
TQuAD Dataset,Tayyareci Üsteğmen Midhat Nuri hangi kitabı çıkarmıştır?,Vasıtai Tayyare
TQuAD Dataset,Okulda pilotluğa ek olarak verilen dersler nelerdi?, teorik motor ve uçak bilgisi dersleri
TQuAD Dataset,Bahaüddin Amilî'nin mezarı nerededir?,İran'ın Meşhed şehrinde İmam Rıza anıtı yakınlarındadır.
TQuAD Dataset,Bahaüddin Amilî derviş kılığında nereleri gezmiştir?,Anadolu
TQuAD Dataset,Kim tarafından Bahaüddin Amilî'ye şeyhülislam unvanı verilmiştir?,I. Şah Abbas tarafında
TQuAD Dataset,Bahaüddin Amilî kaç yıl boyunca seyahatlere çıkmıştır?,Otuz yıl boyunca 
TQuAD Dataset,İsfahan'daki hangi yerler Bahaüddin Amilî'ye atfedilir?,Çarbek Caddesi
TQuAD Dataset,Bahaüddin Amilî hangi dillerde çalışma yapmış ve kitap yazmıştır?,Farsça
TQuAD Dataset,Bahaüddin Amilî kaç tane kitap yazmıştır?,yüzün üzerinde
TQuAD Dataset,Bahaüddin Amilî islam felsefesindeki hangi geleneğin kurucularındandır?,İsfahan Okulu
TQuAD Dataset,Bahaüddin Amilî küçük yaşta osmanlıdan nereye göç etmiştir?,Safevi İran'ına
TQuAD Dataset,Bahaüddin Amilî nerede doğmuştur?,Lübnanın güneyindeki Baalbek'de
TQuAD Dataset,Bahaüddin Amilî hangi alanlarda çalışmıştır?,astronom
TQuAD Dataset,Bahaüddin Amilî ne zaman ölmüştür?,"miladi, 1622"
TQuAD Dataset,Vamık Volkan'a gelen mektupta eczanede öldürülen kimdi?,en yakın arkadaşı
TQuAD Dataset,Vamık Volkan nerede doğmuştur ?,Lefkoşa
TQuAD Dataset,Vamık Volkan kaç yılında doğmuştur ?,1932
TQuAD Dataset,Vamık Volkan hangi alanda uzmanlaşmıştır ?,psikiyatri 
TQuAD Dataset,Vamık Volkan hangi yıl mezun oldu ?,1956
TQuAD Dataset,Vamık Volkan nereden mezun oldu ?,Ankara Üniversitesi Tıp Fakültesi
TQuAD Dataset,Vamık Volkan lise eğitimini hangi lisede aldı ?,Kıbrıs İslam Lisesi
TQuAD Dataset,Vamık Volkan üniversite hastahanesinde kaç yıl başhekimlik yaptı ?,18 
TQuAD Dataset,Vamık Volkan kaç yıl ders verdi ?,45 
TQuAD Dataset,Vamık Volkan hangi okulda ders verdi ?,Virginia Üniversitesi
TQuAD Dataset,Vamık Volkan'ın kaç tane makalesi yayınlandı ?,400'ü aşkın 
TQuAD Dataset,Vamık Volkan'ın biyografi kıtabının adı nedir ?,Kendi divanında bir psikanalist
TQuAD Dataset,Vamık Volkan'ın biyografisini kim yazmıştır ?,Ferhat Atik
TQuAD Dataset,Vamık Volkan Nobel Barış Ödülüne aday gösterlimsesinin sebebi nedir ?,Psikopolitik teoriler ve dünyanın sorunlu birçok yerinde barış için yaptığı çalışmalar
TQuAD Dataset,TCG Anadolu tamamlandığında ne olacaktır?,Türk Deniz Kuvvetlerinin amiral gemisi
TQuAD Dataset,TCG Anadolu nerede görev yapacaktır?,"Karadeniz, Ege ve Akdeniz de"
TQuAD Dataset,TCG Anadolunun kapasitesi nedir?, tam donanımlı 8 helikopter
TQuAD Dataset,TCG Anadolu projesine ne zaman başlanmıştır?,2014
TQuAD Dataset,TCG Anadolu nerede üretilmektedir?,SEDEF tersanesi
TQuAD Dataset,TCG Anadolu nedir?,Türkiye'nin en büyük askeri gemisidir
TQuAD Dataset,TCG Anadolu'da görev alması için sipariş edilecek olan uçak nedir?,Lockheed Martin F-35B modeli
TQuAD Dataset,TCG Anadolunun savaş uçakalrına sağladığı kolaylık nedir?,12 derecelik eğimi
TQuAD Dataset,TCG Anadolu kaç deniz çıkarma aracı bulunduracak?,8
TQuAD Dataset,TCG Anadolunun kullanım maksadı nedir?,Çok amaçlı amfibi hücum gemisi
TQuAD Dataset,TCG Anadolu ne zaman göreve başlayacaktır?,2021 yılında
TQuAD Dataset,TCG Anadolunun toplam personel kapasitesi kaç kişidir?,1400 kişi
TQuAD Dataset,El-Bircendi'nin çalışma alanları nelerdir?,"astronom, matematikçi ve fizikçi."
TQuAD Dataset,Abd Ali ibn Muhammed ibn Hüseyin Birjandi nerede yaşamaktadır?,İran'da
TQuAD Dataset,El-Bircendi Ali Kuşçu'nun hangi alan üzerine yazdığı araştırmaları tartışmaya devam etmiştir?,Dünya'nın dönmesi hakkında
TQuAD Dataset,El-Bircendi'nin Dünya'nın hareketli olup olmaması ile ilgili geliştirdiği hipozetin adı nedir?,dairesel Eylemsizlik
TQuAD Dataset,İbn-i Cübeyr'in hangi valinin beraberinde katiplik yapmıştır?,Granada valisinin 
TQuAD Dataset,İbn-i Cübeyr'in babasının mesleği nedir?,devlet memuru
TQuAD Dataset,İbn-i Cübeyr kaynaklara göre kaç yılında İspanya'da yaşamıştır?,740 yılında
TQuAD Dataset,İbn-i Cübeyr aslen nerelidir?,Endülüs asıllı
TQuAD Dataset,İbn-i Cübeyr'in mesleği nedir?,şair ve yazar
TQuAD Dataset,İbn-i Cübeyr'in gerçek adı nedir?,Ebul'l Hüseyn Muhammed İbni Ahmed İbni Cübeyr El-Kinani
TQuAD Dataset,İbn-i Cübeyr Orta Doğu yolculuğu sırasında Mesina'da bir süre kalmasının sebebi nedir?,Hava şartlar
TQuAD Dataset,İbn-i Cübeyr'in Orta Doğu yolculuğu boyunca yanında kim vardı?,doktor Ebü Cafer Ahmet el-Kuday
TQuAD Dataset,İbn-i Cübeyr hac ibadeti için gittiği Mekke'de ne kadar süre boyunca kalmıştır?,sekiz ay
TQuAD Dataset,İbn-i Cübeyr ikinci hac ibadeti için hangi tarihlerde yolculuğa çıkmıştır?,1189-1191 yıllarında
TQuAD Dataset,İbn-i Cübeyr'in ölümü nasıl gerçekleşmiştir?,üçüncü bir hac yolculuğuna daha çıktı ve bu seyahatinde İskenderiye'den ilerisine gidemedi ve orada öldü
TQuAD Dataset,1982 yılından yakın geçmişe kadar yürüttüğü görevin adı nedir?, Hacettepe Üniversitesi Onkoloji Enstitüsü Temel Onkoloji Anabilim Dalı kurucu Başkanlığı
TQuAD Dataset,Emin Kansu Hacettepe Üniversitesi Onkoloji Enstitüsü Temel Onkoloji Anabilim Dalı kurucu Başkanlığı görevini hangi yıllar arasında sürdürmüştür?,1982 yılından yakın geçmişe
TQuAD Dataset,Emin Kansu Profesör ünvanını hangi yılda almıştır?,1988
TQuAD Dataset,Emin Kansu'nun 1978'de eğitimini tamamladığı alanın adı nedir?, hematoloji yandal uzmanlık eğitimi
TQuAD Dataset,Emin Kansu'nun mezun olurken aldığı ödülün adı nedir?,İhsan Doğramacı Üstün Başarı Ödülü
TQuAD Dataset,Emin Kansu hangi yıl mezun olmuştur?,1970 yılında
TQuAD Dataset,Emin Kansu'nun mezun olduğu üniversitenin adı nedir?,Hacettepe Üniversitesi Tıp Fakültesi
TQuAD Dataset,Emin Kansu'nun 1992-1996 yılları arasında yaptığı görev nedir?,Avrupa Birliği ve Avrupa Bilim Komisyonu Etik Çalışma Grubu üyeliğini
TQuAD Dataset,2002 yılında Emin Kansu tarafından kurulan ünitenin adı nedir?,Hacettepe Üniversitesi Onkoloji Enstitüsünde Hematopoietik Kök Hücre Nakli Ünitesi
TQuAD Dataset,Emin Kansu 1979 yılında hangi ödülü almıştır?,TÜBİTAK Teşvik Ödülü
TQuAD Dataset,Emin Kansu'nun 1979'da aldığı ödülün adı nedir?, TÜBİTAK Teşvik Ödülü
TQuAD Dataset,Emin Kansu'nun 1985'te aldığı ödülün adı nedir?,Sedat Simavi Sağlık Bilimleri Ödülü
TQuAD Dataset,Emin Kansu'nun 1997'de aldığı ödülün adı nedir?,TÜBİTAK Bilim Ödülü
TQuAD Dataset,Emin Kansu'nun 1987'de aldığı ödülün adı nedir?,Eczacıbaşı Bilim Ödülü
TQuAD Dataset,"Emin Kansu'nun 1996 yılında genel sekreteri olduğu, 2015 yılında başkanlığına seçildiği derneğin adı nedir?",Uluslararası Hematoloji Derneği-Avrupa ve Afrika Bölümü
TQuAD Dataset,Emin Kansu'nun ilgilendiği alan nedir?,Hematolojik malignansiler ve kök hücre transplantasyonu 
TQuAD Dataset,TCG Bayraktar nedir?,yerli ve milli amfibi tank çıkarma gemisi
TQuAD Dataset,TCG Bayraktar nerede inşa edilmiştir?,Türkiye'de
TQuAD Dataset,TCG Bayraktar suya indirilme tarihi nedir?,3 Ekim 2015
TQuAD Dataset,TCG Bayraktar üretimine ne zaman başlanmıştır?,17 Haziran 2013
TQuAD Dataset,Asuman Baytop yapıtlarından İngilizce-Türkçe Botanik Kılavuzu'nu hangi yıl yayımlamıştır?,1998
TQuAD Dataset,Asuman Baytop'un kızı kimdir?,Feza Günergun
TQuAD Dataset,Asuman Baytop'un eşi kimdir?,Turhan Baytop
TQuAD Dataset,Asuman Baytop'un kurucusu olduğu kurumların isimleri nelerdir?,İstanbul Üniversitesi Eczacılık Fakültesi Herbayumu (ISTE) ve Farmasötik Botanik Anabilim Dalı
TQuAD Dataset,Asuman Baytop 23.000 bitki örneğini toplarken ne kadar arazi gezisi yapmıştır?,150'den fazla
TQuAD Dataset,Asuman Baytop'un adı neden 9 bitki türüne verildi?,Türkiye florasına katkılarından dolayı
TQuAD Dataset,Asuman Baytop hangi tarihler arasında yaşamıştır?,"27 Mart 1920, İstanbul - 18 Şubat 2015"
TQuAD Dataset,Profesör olduktan bir sene sonra hangi göreve başlamıştır?,Farmasötik Botanik Kürsüsü direktörü
TQuAD Dataset,Ne zaman profesör olmuştur?, 1963'te
TQuAD Dataset,Ne zaman doçent olmuştur? ,1952'de
TQuAD Dataset,601 adet bitki örneğini nerede toplamıştır?,İsviçre'de
TQuAD Dataset,Hangi bölümden mezun olmuştur?,Eczacılık Bölümü
TQuAD Dataset,Mehmet Kâmil Berk hangi yıllar arasında yaşamıştır?,1878-1958
TQuAD Dataset,Asuman Baytop'un katkıda bulunduğu ve Peter Hadland Davis tarafından hazırlanan eserin adı nedir?,Türkiye Florası
TQuAD Dataset,Asuman Baytop'un hazırladığı bilimsel yayın sayısı kaçtır?,260 
TQuAD Dataset,1968-1986 yılları arasında TUBİTAK’a altı proje sunan kimdir?,Asuman Baytop
TQuAD Dataset,Asuman Baytop farmakognozi alanındaki çalışmalarından sonra hangi alana yönelmiştir?, botanik alanı
TQuAD Dataset,Asuman Baytop'un emekliliğinden sonraki gezileri ne üzerinedir?,İstanbul florası
TQuAD Dataset,Asuman Baytop'un asistanlığını yaptığı ve bu dönemde araştırma yapma fırsatı bulduğu kişi kimdir?, Prof. Alfred Heilbronn
TQuAD Dataset,"Asuman Baytop, İstanbul florası üzerine yaptığı çalışmalara ne zaman başlamıştır?",üniversite yıllarında
TQuAD Dataset,Asuman Baytop'un botanik gezileri başlıca hangi üç başlıkta incelenmektedir?,"İstanbul, Trakya ve Anadolu yöreleri"
TQuAD Dataset,Asuman Baytop ne zaman Trakya gezileri yapmayı bırakmıştır?,Doksanlı yıllarda
TQuAD Dataset,Asuman Baytop 1954'de Tekirdağ'a araştırma yapmak için gittikten sonraki 7 yıl boyunca bölgeyi kaç kere daha inceleme fırsatı buldu?,3
TQuAD Dataset,Üzerine az araştırma yapılmış olması sebebiyle Baytop'un ilgisini çeken bölge neresidir?,Trakya
TQuAD Dataset,Baytop'un en çok gezdiği yöre neresidir?,Trakya Yöresi
TQuAD Dataset,Asuman Baytop kısa süreli Anadolu gezilerine ne zaman çıktı?, 1987'de
TQuAD Dataset,Asuman Baytop İsviçre'de topladığı bitkileri nereye bağışlamıştır?,İÜ'ye
TQuAD Dataset,1945'te düzenlenen Uludağ gezisinin organizatörü kimdir?, Heilbronn
TQuAD Dataset,Teo Grünberg halen nerede çalışmaktadır?,ODTÜ Felsefe Bölümü
TQuAD Dataset,Teo Grünberg'in kaç kitabı vardır?,on beş
TQuAD Dataset,Teo Grünberg 1998 yılında aldığı ödül nedir?, Türkiye Bilimler Akademisi Hizmet Ödülü
TQuAD Dataset,Teo Grünberg 1967 yılında hangi komisyonda üyelik yapmıştır?,Türkiye Cumhuriyeti Millî Eğitim Bakanlığı Talim ve Terbiye Dairesi Lise Modern Mantık Reform Komisyonu
TQuAD Dataset,Teo Grünberg nerede göreve başlamıştır?,ODTÜ Beşeri İlimler Bölümü’nde 
TQuAD Dataset,Teo Grünberg doktorasını ne zaman almıştır?,1964
TQuAD Dataset,Teo Grünberg doktorasını nereden almıştır?,İstanbul Üniversitesi
TQuAD Dataset,Grünberg'in kökleri nereden gelmektedir?,Almanya'dan İstanbul'a göç eden Aşkenaz Yahudileri
TQuAD Dataset,Teo Grünberg ne zaman doğmuştur?,1927
TQuAD Dataset,Teo Grünberg nerede doğmuştur?,İstanbul’da
TQuAD Dataset,Teo Grünberg kimdir?, Türk felsefeci ve yazar
TQuAD Dataset,TOROS Topçu Roket Sistemi kaç adet üretilecektir?,"30,000"
TQuAD Dataset,TOROS Topçu Roket Sistemi ağırlığı nedir?,145kg
TQuAD Dataset,TOROS Topçu Roket Sistemi menzili ne kadardır?,110 kilometre
TQuAD Dataset,TOROS Topçu Roket Sistemi hangi kurum tarafından geliştirilmiştir?,TÜBİTAK
TQuAD Dataset,TOROS Topçu Roket Sistemi kaç kalibredir?, 230 ve 260 milimetre kalibre
TQuAD Dataset,TOROS Topçu Roket Sistemi kaç araçtan oluşur?,dört
TQuAD Dataset,260 milimetre kalibreli sistem kaç tüpten oluşur?,dört
TQuAD Dataset,TOROS-230 roketinin güdüm ve menzil özellikleri nelerdir?,güdümsüz orta menzilli
TQuAD Dataset,230 milimetre kalibreli sistem kaç tüplüdür?,altı
TQuAD Dataset,TOROS Topçu Roket Sistemi fırlatma şekli nasıldır?,üçgen
TQuAD Dataset,Tunakabuni'nin çalışmaları ne konudadır?,basit ilaçlar ve tıbbi aletler
TQuAD Dataset,Tunakabuni hangi konularda yazmıştır?,tıbbi ve dini
TQuAD Dataset,Tunakabuni hangi tarihte yaşamıştır?,17'inci yüzyıl
TQuAD Dataset,Tunakabuni kimdir?,İranlı âlim
TQuAD Dataset,Tunakabuni nerede doğmuştur?,İran'ın Mazenderan eyâletinde
TQuAD Dataset,Tunakabuni hangi zaman diliminde yaşamıştır?,17'inci yüzyılda yaşamış
TQuAD Dataset,Tunakabuni nerelidir?,İranlı
TQuAD Dataset,Tunakabuni nerede doğmuştur?,bugünkü İran'ın Mazenderan eyâletinde
TQuAD Dataset,Tunakabuni hangi alanda çalışmalar yapmıştır?,1679 yılında basit ilaçlar ve tıbbi aletlerle ilgili çalışmalar yapmıştır
TQuAD Dataset,RAUG Aerospace ile imzlanan anlaşmanın kapsamı nedir?,D-Nose Panel Gerdirme Kabuklarını Türkiye´de kendi tesislerinde üretecek
TQuAD Dataset,TUSAŞ hangi tarihte RUAG Aerospace ile antlaşma imzlamıştır?,3 Kasım 2005
TQuAD Dataset,Airbus A350 ilk uçuşunu ne zaman gerçekleştirmiştir?,2013 
TQuAD Dataset,TUSAŞ Airbus A350'nin hangi parçasını üretmektedir?,kanatçık
TQuAD Dataset,TUSAŞ hangi model uçaklara parça üretmektedir?,Airbus A350
TQuAD Dataset,Türk Hava Kurumu yüzde kaç hissedardır?,%0.06
TQuAD Dataset,Savunma Sanayii Müsteşarlığı yüzde kaç hissedardır?,%45.45
TQuAD Dataset,Türk Silahlı Kuvvetleri Güçlendirme Vakfı yüzde kaç hissedardır?,%54.49
TQuAD Dataset,TUSAŞ ne zaman kurulmuştur?,1973 
TQuAD Dataset,TUSAŞ hangi kanun ile kurulmuştur?,Türk Ticaret Kanunu ve Yabancı Sermayeyi Teşvik Kanunu
TQuAD Dataset,TUSAŞ hangi tarihte kurulmuştur?,15 Mayıs 1984
TQuAD Dataset,TUSAŞ satın almadan önce General Electric International şirketinin hissesi yüzde kaçtır?,%7
TQuAD Dataset,TUSAŞ satın almadan önce Lockheed Martin of Turkey şirketinin hissesi yüzde kaçtır?,%42
TQuAD Dataset,TUSAŞ tarafından satın alınan TAI hisseleri hangi kurumlara aittir?,General Electric International
TQuAD Dataset,TUSAŞ kalite sistemi hangi standartları karşılamaktadır?,AECMA-EASE 
TQuAD Dataset,TUSAŞ tesislerinin toplam alanı ne kadardır?,5.000.000 metrekare
TQuAD Dataset,TUSAŞ B737-700 uçağı için nasıl bir hizmet vermiştir?,Havadan Erken İhbar ve Kontrol Uçağı’na (HİK) dönüştürülmesi
TQuAD Dataset,TUSAŞ CN-235 ve Black Hawk araçları için nasıl bir hizmet vermiştir?,Özel Kuvvetler için modifikasyon
TQuAD Dataset,TUSAŞ S-2 Tracker uçakları konusunda nasıl bir hizmet vermiştir?,Yangın Söndürme Uçağı’na dönüştürülme
TQuAD Dataset,TUSAŞ Hava Kuvvetleri Komutanlığına ait F16 uçakları için verdiği hizmet nedir?,elektronik harp ve yapısal tadilatlar
TQuAD Dataset,TUSAŞ firmasında kaç proje yapılmaktadır?,50
TQuAD Dataset,TUSAŞ firmasında çalışan sayısı kaçtır?,3000
TQuAD Dataset,TUSAŞ hangi ülkeler ile A400M uçağı hakkında çalışma yürütmektedir?,"Fransa, Almanya, İtalya , İngiltere, İspanya , Belçika ve Güney Afrika"
TQuAD Dataset,TUSAŞ'ın ortak olduğu kuruluşun adı nedir?,Airbus Military
TQuAD Dataset,TUSAŞ Göktürk-1 uydusunu hangi kurum ile birlikte geliştirmektedir?,TÜBİTAK UZAY
TQuAD Dataset,TUSAŞ'ın geliştirdiği keşif ve gözlem uydusunun adı nedir?,Göktürk-1
TQuAD Dataset,TUSAŞ firmasının taktik insansız hava aracının adı nedir?, ANKA
TQuAD Dataset,TUSAŞ'ın jet motoru içermeyen eğitim uçağının adı nedir?,HÜRKUŞ
TQuAD Dataset,Türk Hava Kuvvetleri envanterine 2008 yılı itibariyle giren insansız uçaklar nelerdir?,Turna-g
TQuAD Dataset,TUSAŞ tarafından tasarlanan ilk hava aracı nedir?,ZİU adlı zirai ilaçlama uçağı
TQuAD Dataset,İbn-i Heysem'in ışığın kırılması hakkında Newton tarafından yeniden keşfedilerek işlenen yaklaşımı nedir ? ,"iki ortamın ayrılma yüzeyi boyunca geçen ışık parçacıklarının hareketi, kuvvetlerin bileşke yasasına uyar"
TQuAD Dataset,Matthias Schramm'a göre İbn-i Heysem hangi konuda ilki sağlamıştır ?,deneysel şartların sabit ve eşit aralıklı olarak değişiminden sistematik olarak faydalanan ilk kişidir.
TQuAD Dataset,İbn-i Heysem'in en meşhur eseri hangisidir ?,Kitab-ül-Menazir
TQuAD Dataset,Kemaleddin el-Farisi Kitab-ül-Menazir'ı genişleterek oluşturduğu yeni esere hangi ismi vermiştir ? ,Tenkih-ül-Menazir
TQuAD Dataset,Kitab-ül-Menazir'ı açıklayarak genişleten Müslüman bilim adamı kimdir ? , Kemaleddin el-Farisi
TQuAD Dataset,İbn-i Heysem'in Kitab-ül-Menazir adlı eserini Latinceye çeviren kişi kimdir ?,Risner
